Unnamed: 0,window,threshold,sharpe,calmar,mdd,trades,direction,long_or_short,resolution,model,endpoint
,210.0,0.7,0.852,0.42,0.571,230.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.7,0.649,0.305,0.587,224.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.7,0.515,0.25,0.555,214.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.7,0.197,0.086,0.596,214.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.8,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.8,0.477,0.269,0.506,370.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.8,0.699,0.572,0.36,338.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.8,0.15,0.075,0.559,332.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.8,0.561,0.388,0.41,328.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.8,0.516,0.275,0.524,324.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.8,0.499,0.344,0.413,320.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.8,0.675,0.484,0.401,322.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.8,0.582,0.356,0.475,320.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.8,0.482,0.326,0.439,302.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.8,0.475,0.27,0.537,300.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.8,0.842,0.516,0.514,276.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.8,0.902,0.467,0.598,272.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.8,0.842,0.398,0.648,266.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.8,0.846,0.329,0.771,252.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.8,1.041,0.467,0.675,254.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.8,0.858,0.376,0.679,236.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.8,0.973,0.483,0.588,234.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,0.8,0.918,0.405,0.65,240.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,0.8,0.967,0.455,0.606,240.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,0.8,1.091,0.508,0.592,226.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,0.8,0.947,0.437,0.588,216.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.8,0.578,0.266,0.586,212.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.8,0.333,0.148,0.586,202.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.8,0.189,0.097,0.486,190.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.9,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.9,0.532,0.278,0.529,336.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.9,0.343,0.185,0.507,326.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.9,0.375,0.213,0.446,308.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.9,0.721,0.453,0.402,298.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.9,0.605,0.338,0.488,294.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.9,0.402,0.206,0.524,286.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.9,0.467,0.264,0.481,292.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.9,0.526,0.296,0.49,282.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.9,0.547,0.367,0.411,268.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.9,0.386,0.206,0.535,270.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.9,0.528,0.309,0.489,272.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.9,0.805,0.489,0.476,252.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.9,1.056,0.52,0.598,240.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.9,0.871,0.411,0.61,228.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.9,0.962,0.401,0.693,226.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.9,1.105,0.539,0.581,222.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.9,1.005,0.492,0.583,224.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,0.9,0.912,0.434,0.583,212.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,0.9,0.758,0.393,0.521,200.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,0.9,0.803,0.411,0.516,198.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,0.9,0.853,0.429,0.52,198.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.9,0.846,0.49,0.439,192.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.9,0.835,0.564,0.362,180.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.9,0.556,0.385,0.343,172.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.0,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.0,0.347,0.15,0.612,304.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.0,0.089,0.043,0.539,288.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.0,0.569,0.316,0.433,262.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.0,0.492,0.284,0.426,264.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.0,0.577,0.349,0.407,266.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.0,0.611,0.349,0.459,254.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.0,0.488,0.231,0.55,248.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.0,0.435,0.253,0.45,246.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.0,0.435,0.198,0.577,236.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.0,0.611,0.293,0.552,240.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.0,0.43,0.196,0.601,236.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.0,0.626,0.315,0.542,224.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.0,0.941,0.526,0.487,218.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.0,1.153,0.654,0.486,208.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.0,0.988,0.513,0.524,208.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.0,0.94,0.48,0.529,208.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.0,0.894,0.444,0.541,204.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.0,1.037,0.536,0.513,198.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.0,0.881,0.452,0.513,200.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.0,1.079,0.755,0.368,190.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.0,1.12,0.735,0.385,172.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.0,0.911,0.647,0.343,162.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.0,0.82,0.574,0.343,158.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.0,0.497,0.335,0.343,156.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.1,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.1,0.472,0.223,0.525,250.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.1,0.011,0.005,0.573,256.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.1,0.403,0.179,0.52,240.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.1,0.396,0.194,0.479,244.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.1,0.488,0.262,0.447,234.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.1,0.648,0.36,0.425,222.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.1,0.442,0.194,0.566,222.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.1,0.368,0.169,0.557,212.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.1,0.359,0.165,0.557,212.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.1,0.473,0.223,0.547,206.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.1,0.465,0.213,0.554,210.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.1,0.751,0.404,0.47,198.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.1,0.582,0.274,0.537,196.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.1,0.684,0.293,0.593,196.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.1,0.72,0.306,0.598,186.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.1,0.855,0.39,0.572,190.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.1,0.917,0.476,0.504,188.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.1,0.848,0.412,0.524,184.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.1,0.975,0.661,0.366,184.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.1,0.882,0.508,0.417,174.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.1,1.279,0.91,0.343,160.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.1,1.126,0.778,0.343,156.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.1,0.852,0.732,0.265,146.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.1,0.532,0.455,0.255,140.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.2,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.2,0.53,0.217,0.545,224.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.2,0.197,0.088,0.5,226.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.2,0.399,0.198,0.43,208.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.2,0.289,0.125,0.522,212.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.2,0.229,0.099,0.535,210.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.2,0.446,0.201,0.513,194.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.2,0.598,0.269,0.516,194.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.2,0.356,0.15,0.58,196.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.2,0.585,0.281,0.516,188.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.2,0.382,0.172,0.557,184.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.2,0.567,0.301,0.469,180.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.2,0.692,0.336,0.497,180.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.2,0.727,0.349,0.502,176.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.2,0.783,0.359,0.516,172.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.2,0.438,0.193,0.548,168.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.2,0.37,0.14,0.636,176.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.2,0.527,0.213,0.592,170.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.2,0.826,0.464,0.42,162.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.2,0.944,0.586,0.377,154.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.2,1.239,1.156,0.244,150.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.2,1.056,0.898,0.265,144.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.2,0.893,0.649,0.302,136.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.2,0.878,0.705,0.268,128.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.2,0.574,0.404,0.297,120.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.3,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.3,0.535,0.224,0.49,194.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.3,0.278,0.149,0.388,190.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.3,0.278,0.128,0.452,192.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.3,0.305,0.134,0.486,182.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.3,0.265,0.1,0.558,188.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.3,0.559,0.258,0.481,172.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.3,0.686,0.361,0.424,170.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.3,0.633,0.28,0.511,164.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.3,0.638,0.272,0.536,164.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.3,0.794,0.372,0.492,162.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.3,0.797,0.391,0.473,164.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.3,0.872,0.406,0.473,160.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.3,0.917,0.413,0.492,158.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.3,0.902,0.376,0.521,146.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.3,0.892,0.396,0.497,148.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.3,0.823,0.367,0.488,156.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.3,0.659,0.356,0.416,152.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.3,0.531,0.271,0.424,136.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.3,0.755,0.519,0.31,132.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.3,0.825,0.598,0.286,128.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.3,0.898,0.558,0.344,118.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.3,0.718,0.384,0.391,114.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.3,0.57,0.287,0.411,106.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.3,0.326,0.183,0.361,104.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.4,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.4,0.458,0.218,0.385,154.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.4,0.468,0.264,0.36,172.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.4,0.433,0.196,0.434,162.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.4,0.13,0.054,0.498,158.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.4,0.298,0.123,0.496,166.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.4,0.515,0.236,0.44,158.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.4,0.728,0.395,0.395,154.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.4,0.675,0.303,0.489,148.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.4,0.73,0.34,0.467,148.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.4,0.765,0.335,0.502,146.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.4,0.657,0.265,0.547,142.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.4,0.898,0.347,0.55,140.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.4,0.75,0.287,0.558,134.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.4,0.802,0.334,0.509,136.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.4,0.701,0.286,0.511,128.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.4,0.885,0.421,0.432,128.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.4,1.313,1.086,0.243,126.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.4,1.391,1.469,0.175,124.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.4,0.958,0.581,0.31,118.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.4,0.678,0.424,0.297,112.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.4,0.745,0.507,0.286,108.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.4,0.431,0.207,0.41,102.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.4,0.488,0.263,0.365,96.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.4,0.376,0.218,0.326,90.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.5,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.5,0.332,0.167,0.317,120.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.5,0.319,0.147,0.414,140.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.5,0.396,0.179,0.419,140.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.5,0.373,0.159,0.454,142.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.5,0.598,0.299,0.381,138.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.5,0.388,0.173,0.44,140.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.5,0.544,0.244,0.442,142.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.5,0.674,0.31,0.432,136.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.5,0.535,0.227,0.489,132.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.5,0.507,0.211,0.502,128.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.5,0.637,0.26,0.507,128.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.5,0.967,0.385,0.507,126.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.5,0.795,0.298,0.55,124.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.5,0.966,0.471,0.41,120.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.5,0.921,0.584,0.308,112.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.5,1.156,0.848,0.264,110.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.5,1.318,1.485,0.165,108.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.5,1.354,1.282,0.188,108.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.5,1.321,1.136,0.206,98.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.5,1.315,1.083,0.206,98.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,1.5,1.149,0.99,0.197,96.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,1.5,0.762,0.653,0.199,90.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,1.5,0.525,0.442,0.199,86.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,1.5,0.409,0.383,0.175,82.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,1.6,,,0.0,0.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,1.6,0.4,0.211,0.28,96.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,1.6,0.275,0.118,0.432,116.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,1.6,0.262,0.13,0.368,112.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,1.6,0.423,0.213,0.367,122.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,1.6,0.441,0.186,0.435,118.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,1.6,0.592,0.248,0.435,118.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,1.6,0.422,0.188,0.432,128.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,1.6,0.329,0.144,0.432,130.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,1.6,0.527,0.229,0.445,124.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,1.6,0.859,0.382,0.421,118.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,1.6,0.822,0.378,0.421,116.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,1.6,0.936,0.432,0.421,114.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,1.6,1.115,0.735,0.279,106.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,1.6,1.047,0.706,0.265,102.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,1.6,1.086,0.748,0.266,100.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,1.6,1.37,1.497,0.165,104.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,1.6,1.258,1.382,0.165,98.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,1.6,1.28,1.467,0.152,92.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,1.6,1.11,1.092,0.173,84.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,1.6,1.18,0.97,0.197,84.0,momentum,long,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
